ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
1783,0.72,0.1,36.16,31.9,20.74,40.03,58.39,56.17,19.91,25.36,12.5,66.29,92,88.52,143.63,44.43,0.89
1784,2.28,0.49,23.93,29.73,27.12,43.86,57.81,47.63,18.21,15.07,15.57,53.27,93.81,70.2,126.51,45.42,0.77
1785,0,27.55,14.74,92.81,7.47,38.26,13.6,45.47,9.44,107.04,77.86,42.01,13.48,119.91,72.5,143.09,1.75
1786,0,25.26,12.21,83.12,5.29,35.21,8.82,40.43,9.83,106.83,79.04,43.69,17.5,120.24,76.58,136.32,0.67
1787,0,29.41,23.04,49.7,2.15,12.48,25.63,22.4,5.59,80.5,89.17,54.07,28.32,96.68,87.79,95,0
1788,0,13.87,8.36,36.9,3.97,10.96,11.84,24.14,8.28,71.24,82.58,45.66,23.18,90.76,73.65,68.55,0
1789,0,11.64,10.29,24.74,1.96,14.16,4.37,23.22,13.49,67.72,62.7,32.14,12.73,78.51,45.38,43.88,0
1790,0,15.6,19.32,36.3,0.64,25.19,0,40.22,21.13,93.69,61.43,21.84,11.9,96.61,31.33,51.08,0
1791,0,27.32,15.55,30.43,3.52,28.95,0.61,41.28,29.79,85.05,60.89,16.94,13.67,89.27,23.76,36.87,0.15
1792,1.4,38.69,39.5,39.89,21.22,52.08,3.64,59.14,41.44,96.23,75.79,19,15.44,116.37,22.89,44.96,3.11
1793,1.52,30.88,29.88,31.57,25.87,39.87,6.28,49.36,38.03,71.76,63.47,13.03,14.13,92.61,11.78,28.24,5.24
1794,1.7,23.05,24.21,21.71,28.65,19.13,1.59,36.59,40.78,55.15,57.99,7.31,13.28,74.91,11.44,17.36,3.26
1795,0,31.09,32.22,26.58,14.79,28.73,0.21,45.64,45.68,88.45,67.61,8.78,15.47,89.64,22.01,18.34,0.21
1796,0,33.08,38.58,35.84,0.27,28.16,0,53.55,45.83,112.11,56.33,7.99,21.98,88.71,29.04,21,0.86
1797,3.64,35.75,43.45,55.08,0.73,28.93,0.21,57.31,59.88,127.29,54.07,9.93,61.21,94.91,44.49,23,10.29
1798,11.04,34.43,32.56,53.85,4.14,18.23,4.55,45.41,69.46,93.1,40.17,18.71,90.61,85.32,59.2,31.08,23.37
1799,5.23,16.03,18.53,18.38,13.96,4.66,0.86,10.89,31.76,26.26,17.76,6.5,40.27,40.3,21.7,9.59,13.14
1800,8.05,23.47,24.86,46.32,2.63,16.49,0.78,41,62.41,99.9,40.12,11.85,81.09,77.66,44.15,25.11,11.66
1801,1.16,11.1,22.11,38.23,0.23,20.24,0.29,37.76,43.78,100.15,29.36,3.36,50.62,72.84,33.36,10.65,6.02
1802,0,4.17,23.48,28.74,0,21.24,5.29,32.9,32.09,84.92,21.59,2.77,31.32,63.15,34.31,7.12,3.3
1803,0,2.16,27.47,20.24,0.7,32.86,14.45,30.66,16.4,71.45,15.16,9.77,31.37,49.6,54.56,10.6,2.79
1804,2.87,0.07,12.28,16.12,6.39,18.45,18.14,13.41,7.09,24.27,4.71,13.64,24.97,11.92,36.34,14.45,2.33
1805,21.66,0,35.54,69.93,12,68.84,73.35,36.47,16.3,72.42,1.74,44.38,94.49,22.17,124.12,57.98,4.24
1806,36.74,0.21,34.01,87.83,14.17,65.47,85.98,36.59,16.2,68.24,1.8,49.95,107.78,19.95,130.14,80.65,4.23
1807,28.7,0.09,34.74,73.25,14.78,67.47,82.03,36.87,16.36,69.21,1.95,50.83,99.98,21.9,127.12,71.79,4.39
1808,4.84,0,19.02,25.78,6.87,27.03,37.81,22.85,10.93,40.19,0.6,17.4,58.4,15.73,81.62,19.96,1.04
1809,0,0,22.18,12.7,7.43,25.61,30.62,28.34,10.51,35.5,1.69,20.67,54.73,35.89,83.44,12.13,0
1810,0,0,26.22,24.6,19.29,35.39,50.24,40.17,11.67,26.39,9.55,43.2,82.92,56.08,117.93,35.51,0
1811,0,12.28,11.34,71.54,1.91,17.63,22.92,20.68,1.34,83.78,78.32,43.71,15.76,108.09,114.54,133.92,0
1812,0,11.91,9.03,56.09,2.45,12.89,23.9,18.36,3.72,72.03,67.38,39.94,17.13,92.23,94.76,102.08,1.21
1813,0,15.24,10.38,46.5,0,3.19,25.13,17.24,0.03,81.15,88.79,51.99,23.24,95.82,120.84,87.88,0.46
1814,0,5.73,5.58,35.52,0,0.8,16.25,19.62,4.59,77.28,93.07,50.24,16.52,99.75,103.7,57.22,0
1815,0,2.78,2.84,26.83,0.39,5.73,3.07,22.68,7.79,75.97,79.77,38.91,16.43,90.5,73.17,41.54,0
1816,0,20.1,10.55,25.3,5.6,11.5,1.92,30.06,27,77.75,81.44,32.66,15.81,81.04,59.79,41.1,0
1817,0,25.82,18.29,35.76,2.87,27.78,0.74,43.76,27.7,95.45,71.13,23.56,14.47,94.34,44.85,50.3,0
1818,0,20.35,19.52,18.98,6.08,21.41,0.42,32.59,24.43,62.39,50.34,12.33,10.73,68.49,22.01,23.56,0
1819,0,9.35,9.38,1.07,19.05,1.34,0,19.22,37.86,28.61,62.06,4.5,9.06,61.38,11.32,3.95,0
1820,0,11.76,11.19,1.36,23.32,0.33,0.62,14.02,38.52,32.52,58.89,5.96,13.46,52.69,16.9,4.94,0
1821,0,28.65,25.66,20.61,16.09,18.18,0,39.67,47.83,83.78,65.38,7.73,19.4,87.26,27.82,15.02,0
1822,0,22.68,26.54,31.52,0.46,25.1,0,44.36,41.67,102.46,42.62,7.6,22.03,83.37,26.16,17.73,1.16
1823,0.6,14.15,18.15,27.11,0.63,12.03,0,25.4,45.75,77.68,39.17,1.36,34.65,63.48,25.35,5.88,3.34
1824,4.25,15.21,13.17,29.27,3.81,7.55,0.52,19.48,40.96,61.26,30.41,5.23,47.21,52.04,29.89,12.05,5.34
1825,13.23,40.14,35.48,63.98,1.79,24.46,0.77,51.61,79.04,116.24,44.79,21.94,114.92,98,67.32,34.38,19.78
1826,8.26,27.66,30.43,49.84,1.2,22.07,0.38,46.23,64.27,110.77,37.55,11.47,83.68,82.43,46.78,25.72,13.29
1827,1.01,13.33,30.63,43.12,0.34,26.77,1.36,43.89,48.97,109.29,29.8,3.96,49.96,82.69,37.38,14.94,8.45
1828,0,3.68,30.32,31.11,0,27.58,5.73,37.99,31.62,89.62,21.35,3.41,28.22,65.9,38.5,10.13,6.38
1829,0.21,2.31,28.52,22.16,2.39,30.56,15.53,28.01,17.6,69.79,14.74,6.99,27.81,50.79,49.26,13.4,3.33
1830,8.24,7.24,23.4,33.77,20.38,30.55,28.62,26.41,15.69,41.85,15.74,16.83,36.72,30.81,51.28,29.12,13.51
1831,18.38,0.22,35.58,64.46,11.32,62.84,71.77,33.93,17.33,69.79,3.2,41.55,89.08,26.08,119.75,49.82,4.66
1832,24.65,0.26,26.48,65.72,11.75,47.87,69.71,25.38,13.41,52.88,5.06,40.46,91.74,15.98,112.74,67.16,4.5
1833,20.43,0.07,29.39,58.49,11.24,54.38,63.41,32.69,15.56,61.4,2.04,40.12,89.61,21.98,112.63,51.57,2.89
1834,1.8,0,15.43,23.34,4.63,22.15,38.73,22.44,8.67,35.92,0.6,12.87,63.45,13.47,89.9,23.22,0.64
1835,0,0,5.97,7.1,1.84,7.44,42.07,15.35,2.6,10.82,2.61,13.99,84.53,13.06,90.42,32.15,0
1836,0,17.41,12.21,109.14,5.03,35.34,34.38,37.25,2.11,120.25,102.79,49.65,24.01,158.89,179.48,224.55,4.5
1837,0,8.84,10.34,72.43,1.08,9.35,32.63,26.8,2.25,105.6,101.03,56.42,21.71,121.98,165.83,154.33,1.59
1838,0,12.53,8.12,70.12,3.06,14.86,24.85,32.32,9.97,107.75,93.73,54.79,26.13,125.9,142.67,123.5,1.86
1839,0,9.54,8.27,47.28,1.81,10.46,14.37,24.33,9.75,90.52,86.15,44.64,21.32,100.98,105.17,69.93,0.2
1840,0,22.06,21.85,35.28,9.49,10.81,11.77,25.95,27.3,69.51,76.17,43.18,29.9,86.21,88.77,53.38,0.13
1841,0,2.95,4.82,4.63,0,1.87,0.95,16.52,8.92,44.65,55.25,18.66,8.75,55.26,38.92,8.38,0
1842,0,16.26,15.68,18.19,3.8,13.9,1.13,25.48,24.19,64.68,55.91,15.41,11.88,70.62,35.17,24.99,0
1843,0,19.97,13.8,10.87,14.43,8.12,0.84,20.5,38.15,60.02,60.83,18.08,21.23,69.18,39.35,15.08,0
1844,0,19.36,14.68,14.06,7.56,11.98,0.21,26.49,33.87,70.43,58.83,11.49,13.74,70.49,30.43,13.37,0
1845,0,24.5,24.97,25.01,2.37,25.55,0,46.71,41.2,104.07,61.79,9.56,15.42,95.39,35.96,23.52,0.13
1846,0,12.56,15.34,16.09,5.18,11.42,0.15,26.32,37.79,66.37,40.21,3.51,15.81,65.18,20.1,8.67,0.7
1847,0,8.01,13.52,16.5,9.98,7.23,0,14.13,38.04,61.19,38.08,0.76,19.57,51.52,20.56,1.58,0.18
1848,0.98,19.54,20.05,33.31,2.38,14.37,0.25,28.14,45.63,85.33,36.89,3.02,40.7,62.07,30.51,10.8,4.79
1849,2.99,18.83,18.27,36.63,4.01,15.94,0.29,33.42,50.18,86.8,33.37,3.73,53.09,64.06,33,11.53,5.89
1850,3.17,23.77,34.72,53.5,1.64,26.89,2.01,47.67,59.01,116.41,38.06,8.91,60.62,90.96,43.75,23.98,11.87
1851,0,7.44,18.76,30.32,0.22,17.39,0.87,34.3,40.45,85.7,21.63,1.84,33.02,64.57,31.6,7.37,4.05
1852,0,5.83,24.37,24.78,0.36,23.98,8.01,31.2,26.8,77.74,19.64,3.67,23.65,56.68,33.52,9.29,3.29
1853,0,1.96,20.6,18.06,0.3,23.84,11.23,26.74,19,63.47,14.64,6.13,28.71,48.52,51.49,7.3,1.15
1854,0.57,0.2,27.53,25,2.78,35.08,27.51,28.36,15.21,63,6.61,15.87,39.37,42.55,67.04,17.21,1.87
1855,5.68,0,34.23,45.19,9.28,50.74,54.3,33.98,16.16,65.46,3.45,29.69,65.35,33.97,94.43,36.63,3.19
1856,7.46,0,28.46,45.67,11.14,44.14,51.43,32.08,14.98,54.9,2.15,30.03,74.8,26.39,99.91,37.25,2.28
1857,4.94,0,29.26,41.33,15.64,43.21,54.04,34.54,14.57,54.53,2.87,29.08,71.1,32.21,96.7,36.15,2.2
1858,0.14,0,19.39,17.52,7.85,23.35,35.9,22.95,6.72,32.48,0.63,17.23,58.82,24.34,82.14,20.9,0.04
1859,0,0,10.49,9.24,2.29,11.24,35.29,18.3,3.14,12.19,8.24,15.16,76.19,19.63,82.43,28.45,0
1860,0,28.35,24,151.28,11.76,55.74,67.67,50.61,11.26,133.14,118.21,63.94,40.41,196.54,242.49,287.73,22.34
1861,0,40.06,24.52,167.3,14.7,55.63,71.73,66.63,31.84,161.69,135.13,80.6,50.83,204.53,245.74,284.61,29.45
1862,0,41.19,21.48,155.82,14.94,50.43,60.44,78.35,41.42,169.12,131.69,77.56,49.3,190.81,212.44,245.65,25.07
1863,0,42.41,27.36,112.68,8.4,44.26,35.3,71.31,39.44,137.06,112.58,73.26,50.15,156.99,206.36,186.57,15.02
1864,0,27.33,16.36,60.89,0.17,13.97,22.08,35.89,23.73,108.29,113.78,68.1,41.99,120.08,167.13,92.18,3.48
1865,22.75,50.21,60.75,83.85,49.66,39.81,43.02,67.3,55.97,117.94,110.16,67.98,54.72,142.42,156.21,113.21,40.96
1866,0,30.95,22.19,53.73,5.86,32.44,0.84,45.46,29.36,124.47,78.49,30.21,15.55,115.34,84.34,68.04,0
1867,0,26.63,24.16,38.59,5.59,30.07,0.7,40.23,31.91,109.63,65.65,22.45,16.59,99.66,63.24,45.73,0
1868,0,24.43,22.17,33.01,2.8,29.55,0.19,41.06,32.43,106.68,57.59,18.42,15.27,94.32,46.99,39.16,0
1869,0,8.67,5.97,6.69,2.7,5.47,0,16.89,34.41,51.41,50.45,4.23,14.61,56.74,23.66,5.28,0
1870,0,6.6,9.31,11.85,0.66,8.66,0,23.91,32.09,61.19,42.47,3.47,10.35,57.51,23.71,6.53,0
1871,0,7.51,10.7,13.86,0,12.01,0.25,23.18,28.07,67.69,27.33,3.08,12.59,55.63,19.18,5.95,0.44
1872,0,25.57,31.78,39.45,1.28,31.28,1.13,48.87,53.02,125.19,39.4,7.96,31.25,100.08,37.62,19.66,6.84
1873,0.04,20.54,28.6,40.68,0.79,27.32,1.08,45.95,43.46,111.74,30.65,4.51,31.29,88.04,35.49,14.51,6.78
1874,0,12.81,24.99,36.59,0.69,22.5,1.94,39.9,43.12,97.96,26.05,5.33,29.06,78.77,33.03,12.24,3.73
1875,0,12.25,31.64,38.54,0,31.29,6.33,40.65,39.33,103.58,28.6,6.76,24.5,77.96,39.11,13.13,4.69
1876,8.84,16.46,41.55,49.1,21.34,40.27,27.08,46.41,40.32,97.54,36.19,20.3,42.75,78.81,67.93,33.71,17.12
1877,0,2.11,20.09,18.81,0.09,24.87,12.96,28.63,18.52,63.85,14.84,6.58,25.87,51.67,50.01,7.71,0.73
1878,0,0.24,26,22.04,3.15,33.78,24.47,30.05,16.11,64.72,10.35,13.83,38.8,51.8,65.94,12.81,1.97
1879,0.2,0.47,36.12,26.26,8.03,43.58,41.88,35.16,15.87,69.16,7.64,17.49,49.96,50.92,78.17,24.45,2.64
1880,0.12,0,32.74,31.03,12.38,42.53,46.08,34.34,13.83,58.76,3.88,21.58,53.89,43.98,82.82,24.07,1.27
1881,0.07,0.31,30.8,25.73,12.38,38.48,48.39,33.46,10.02,51.73,2.77,25.21,58.42,43.3,88.73,27.29,2.16
1882,0,0,27.81,19.54,11.45,28.71,41.31,32.21,3.65,35.48,0.95,25.11,57.03,42.95,90.39,20.12,1.01
1883,0,0,22.85,26.66,13.37,17.51,48.33,36.09,1.63,23.76,7.78,37.05,76.51,43.59,106.29,28.29,0.72
1884,1.14,26.51,20.89,145.11,11.19,42.51,74.83,66.55,45.49,139.9,120.46,96.91,48.53,180.32,235.75,246.63,46.71
1885,2.12,46.51,40.63,184.31,15.98,54.04,96.98,101.36,84.46,185.11,148.63,128.71,72.96,209.92,267.15,272.77,76.98
1886,0,32.14,31.5,93.74,3.12,20.17,66.22,61.42,62.67,105.41,103.15,97.02,50.06,129.8,225.29,164.5,41.38
1887,0,19.08,15.41,65.3,2.78,10.88,30.81,36.92,53.74,133,125.19,81.01,41.17,144.62,180.64,99.87,7.08
1888,14.43,44.98,46.9,91.2,35.76,43.62,31.79,62.58,47.76,118.53,84.61,55.58,38.87,134.18,132.16,119.94,28.49
1889,0,29.58,19.71,35.37,11.29,10.38,8.9,25.28,37.05,85.71,75.29,38.18,27.32,90.78,86.73,44.52,0
1890,0,25.44,18.28,33.91,6.16,20.61,3.01,32.04,34.95,99.69,70.33,27.39,20.13,92.58,73.05,38.39,0
1891,0,28.37,28.65,43.4,3.82,34.18,2.28,41.85,31.55,118.95,63.98,22.22,16.87,103.44,60.2,48.37,0.55
1892,0,14.81,16.52,26.68,1.25,22.83,0.59,30.44,28.93,93.71,43.9,12.6,13.98,82.48,39.81,24.05,0
1893,0,12.09,12.32,16.63,1.44,11.78,0.24,24.09,39.15,78.75,52.7,7.53,18.42,69.33,34.77,10.87,0
1894,0,21.71,19.74,31.28,5.07,16,0.96,29.42,55.33,89.03,50.82,7.63,27.71,79.22,41.02,12.5,0.7
1895,0,8.55,9.12,16.28,3.12,6.6,0.9,16.15,41.46,62.58,32.62,3.28,18.67,56.31,24.34,3.07,0
1896,0,15.08,21.23,36.12,0.08,23.49,2.96,37.29,39.96,99.3,33.28,7.54,19.47,86.77,36.94,11.57,1.51
1897,0,13.86,24.98,36.27,0.07,26.89,5.69,38.02,39.21,98.04,31.83,7.49,20.24,81.45,38.75,14.19,2.8
1898,0,9.89,21.28,28.02,0.37,21.4,6.33,31.02,33.26,80.21,21.95,7.6,19.05,63.74,36.55,10.37,1.07
1899,0,6.03,30.02,30.08,0.02,31.29,10.95,35.03,27.78,86.73,21.89,9.22,19.08,68.35,46.77,15.37,1.99
1900,0,7.01,35.08,34.29,1.2,37.92,22.5,35.31,22.55,85.31,19,10.99,28.64,69.38,59.01,14.82,1.63
1901,0,2.29,30.93,29.82,3.08,35.9,24.74,31.37,18.45,69.29,10.19,11.99,32.03,56.34,64.29,13.16,0.11
1902,0,0.76,34.22,25.1,4.03,38.75,33.23,33.3,15.31,65.34,9.97,14.56,42.44,58.25,72.36,17.02,0.64
1903,0,0.64,29.14,22.6,6.59,34.97,35.63,32.98,8.79,53.95,2.89,19.49,50.11,53.96,75.98,16.46,1.54
1904,0,0.09,27.32,24.75,10.2,31.26,39.16,32.34,4.29,41.89,2.35,25.57,53.64,51.16,91.75,19.86,0.73
1905,0,0,33.38,36.26,14.28,30.26,50.57,40.23,0.91,34.37,2.93,37.88,61.98,59.56,104.77,24.39,1.91
1906,0,0,32.29,38.46,13.69,22.07,60.22,49.05,0.4,24.76,10.84,47.8,70.14,61.51,104.69,25.86,1.92
1907,2.68,0,52.17,57.14,21.36,24.09,97.84,69.37,9.72,28.45,59.35,88.71,115.62,90.45,140.36,43.41,1.8
1908,26.53,37.3,37.08,184.83,14.23,53.35,112.82,131.89,117.05,181.18,157.46,153.94,79.09,209.88,288.94,274.56,132.97
1909,32.57,59.32,61.19,218.93,19.41,63.49,130.88,160.5,162.06,213.6,186.2,180.12,107.26,244.28,329.63,302.08,160.19
1910,6.5,46.57,40.97,153.72,5.99,39.69,83.45,99.97,109.01,169.46,134.52,130.48,69.88,192.69,284.64,233.24,95.08
1911,0,37.61,21.67,116.37,13.81,44.32,39.8,73.51,63.44,161.37,114.06,76.69,49.38,168.8,179.46,154.83,20.72
1912,0,35.55,20.84,84.72,14.73,43.67,20.55,50.95,45.48,139.32,90.1,47.14,28.85,141.07,126.29,108.67,0.79
1913,0,30.25,18.62,42.8,9.57,15.18,8.14,25.85,41.65,89.55,73.09,38.4,26.33,99.58,88.21,48.9,0
1914,0,20.44,14.79,41.76,8.26,24.34,2.84,27.61,28.3,97.83,62.21,25.55,13.1,91.46,68.76,41.55,0.17
1915,0,24.83,20.69,39.85,8.39,22.28,3.24,28.48,34.79,97.48,60.13,22.7,19.55,89.73,61.16,38.59,0
1916,0,15.23,13.42,25.42,4.64,16.15,1.24,23.98,33.87,79.1,47.96,17.12,18.43,77.53,50.6,20.07,0
1917,0,9.91,9.88,17.9,2.14,10.32,1.33,22.28,36.31,67.39,43.33,10.49,17.13,64.36,34.74,9.78,0
1918,0,15.19,14.59,21.23,4.35,10.95,1.61,23.32,44.09,69.8,43.64,12.73,25.1,64.34,42.61,8.57,0.19
1919,0,4.3,6.52,12.9,0.95,7.41,1.33,15.18,26.77,49.62,24.52,6.47,12.13,40.36,28.14,5.07,0.2
1920,0,14.94,26.59,36.65,1.55,25.24,6.13,35.34,42.52,104.47,34.45,11.55,19.27,83.96,45.11,17.98,1.06
1921,0,13.18,31.79,40.88,1.03,30.82,9.78,38.48,39.09,105.78,25.87,10.31,17.48,85.7,45.38,18.53,0.81
1922,0,8.91,20.84,29.43,0.44,22.79,9.34,30.18,29.95,80.84,19.85,7.98,16.55,64.48,41.5,10.83,0.17
1923,0,9.3,27.76,29.55,0.52,30.07,14.46,35.37,26.28,88.39,22.29,11.54,18.92,71.1,50.45,17.43,0.44
1924,0,5.59,35.23,32.29,2.11,36.76,22.4,37.32,22.01,86.07,19.69,14.11,22.42,70.66,57.99,19.79,0.54
1925,0,2.5,28.58,27.84,3.31,33.04,23.97,33.23,16.12,67.87,12.52,13.74,26.6,61.47,60.1,13.26,0.48
1926,0,1.54,27.16,26.73,5.42,33.52,28.02,33.05,13.5,61.28,7.34,15.69,35.85,58.37,70.17,11.93,0.7
1927,0,0.71,35.36,31.67,7.09,36.91,43.13,39.51,9.22,59.98,4.27,25.81,45.58,64.25,92.07,18.35,0.64
1928,0,0.28,31.03,30.35,11.26,31.26,41.99,37.49,2.07,40.98,4.07,30.02,52.73,59.65,96.49,19.64,0.18
1929,0,0,34.52,44.41,16.89,27.78,60.4,48.67,0.31,35.78,6.8,47.76,71.53,67.23,108.05,27.86,1.15
1930,0,0,37.13,42.67,15.9,17.42,65.41,54.94,2.83,22.78,31.35,54.02,86.82,64.17,110.25,24.81,0.53
1931,1.67,0.05,49.99,47.76,18.88,16.6,89.39,60.69,13,29.38,73.42,81.69,117.74,84.13,125.9,32.47,1.09
1932,79.64,60.58,79.74,274.58,23.26,85.12,173.38,302.27,306.4,270.61,247.75,238.96,165.57,308.72,414.1,353.97,324.04
1933,54.9,56.39,63.43,238.24,21.11,65.53,140.86,213.91,221.51,234.34,211.59,195.88,130.12,269.35,336.46,306.35,220.32
1934,13.17,49.33,29.05,167.28,17.52,50.41,82.23,116.87,121.41,184.48,150.52,132.34,82.54,197.2,229.37,222.66,101.9
1935,0.08,43.45,24.32,113.3,17.25,48.25,44.31,68.91,76.52,160.67,112.76,76.16,54.08,165.65,161.44,154.48,22.48
1936,0,38.11,27.12,80.42,16.24,46.04,29.57,43.7,63.02,142.34,97.73,46.08,30.75,150.36,116.17,104.24,2.82
1937,0,21.57,16.68,36.97,8.77,24.55,9.28,20.24,33.72,81.82,55.82,25.81,13.9,87.96,62.21,44.78,0.09
1938,0,24.02,22.03,37.68,10.02,27.94,10.02,23.3,35.83,94.52,61.66,25.46,14.25,94.72,64.6,41.78,0.2
1939,0,13.88,11.87,20.98,4.52,10.66,3.36,16.28,30.8,60.97,43.88,18.83,13.5,67.11,50.88,18.35,0
1940,0,18.92,20.92,36.38,6.78,22.61,3.66,25.67,31.32,95.71,48.71,18.07,15.96,85.63,54.75,30.78,0.2
1941,0,11.6,9.18,16.96,2.67,9.25,0.82,20.43,38.22,60.91,42.85,12.68,17.18,63.95,41.66,7.72,0
1942,0,20.1,17.69,27.42,5.87,14.66,2.72,27.68,39.3,75.99,41.95,14.93,24.26,69.51,48.55,14.96,0
1943,0,11.6,14.41,24.43,3.14,15.96,2.61,23.59,41.19,72.25,29.44,10.39,22.4,64.6,36.36,10.34,0
1944,0,6.33,9.9,18.46,0.99,9.5,2.16,19.15,38.46,57.28,26.94,10.83,20.08,48.29,35.46,9.13,0.22
1945,0,14.84,28.02,41.11,3.37,28.45,10.49,37.56,39.01,99.35,27.79,13.56,18.13,77.55,48.71,22.44,1.1
1946,0,13.23,32.2,41.66,3.59,32.61,17.21,44.02,34.8,106.43,21.67,15.71,17.65,86.78,51.41,19.46,1.5
1947,0,12.75,32.82,41.77,4.6,32.54,22.46,41.76,38.56,89.62,22.73,17.88,30.49,79.47,61.42,20.62,2.59
1948,0,8.76,30.26,35.11,3.12,31.28,23.52,37.41,23.62,80.61,17,14.48,20.02,73.28,59.01,20.44,0.56
1949,0,5.35,26.19,28.49,3.15,31.09,21.71,34.39,17.52,67.99,12.51,15.51,26.41,66.42,62.78,17.69,0.97
1950,0,2.78,30.39,32.69,6.01,34.34,31.17,36.97,13.13,64.38,8.41,21.48,33.04,67.29,71.37,16.26,0.07
1951,0,1.2,31.15,33.92,6.33,33.03,37.68,38.48,9.08,55.97,5.77,26.29,41.56,65.24,83.23,17.14,0
1952,0,0.9,31.36,33.43,10.38,30.27,43.38,40.08,1.36,40.47,6.32,34.6,50.91,69.18,96.34,18.48,0.25
1953,0,0,30.57,38.96,12.66,21.14,49.85,44.8,0.59,30.93,7.97,41.88,68.87,61.42,98,20.66,0.75
1954,0.06,0,47.06,51.74,19.52,23.24,77.6,64.33,4.45,24.72,38.9,70.81,94.98,77.16,119.9,30.44,0.8
1955,1.19,0,36.11,32.33,13.61,10.21,57.6,46.94,9.89,22.89,65.74,54.72,93.75,63.08,96.87,16.89,0.16
1956,6.73,0.06,63.36,52.55,23.01,21.7,116.83,65.13,37.97,49.98,118.48,100.7,146.83,104.48,148.43,51.48,0.79
1957,54.27,39.6,48.03,207.21,16.55,53.31,130.44,209.58,209.84,207.65,196.1,186.51,115.92,239.77,313.96,280.03,216.4
1958,37.8,48.56,42.88,186.69,19.27,47.81,114.01,161.94,170.82,194.19,180.12,171.32,101.96,218.01,274.38,256.16,169.31
1959,7.54,49.59,25.95,138.22,19.11,47.02,70.9,90.48,110.75,164.53,135.11,114.79,70.54,180.1,195.47,195.54,72.76
1960,0,44.99,24.17,84.42,16.83,43.93,47.04,45.02,76.01,136.52,101.9,54.38,38.37,149.62,128.75,123.38,14.85
1961,0,44.35,30.48,62.57,16.96,43.4,33.88,29.32,71.31,120.12,87.84,38.39,27.36,141.27,94.74,91.35,4.99
1962,0,17.23,20.59,31.04,12.53,27.77,11.1,18.72,51.38,92.84,59.55,29.15,14.54,107.49,60.26,46.62,0.16
1963,0,20.3,19.37,29.02,10.51,20.53,10.47,18.39,52.99,86.28,56.58,29.18,11.71,95.53,59.08,39.65,0
1964,0,11.69,17.94,16.49,4.03,7.24,8.61,15.41,41.53,62.89,45.1,29.86,18.25,78.12,54.14,11.21,0
1965,0,12.37,18.26,23.13,3.02,10.8,3.43,20.81,42.05,74.2,52.98,25.95,14.51,75.76,50.49,14.43,0
1966,0,23.72,26.25,35.94,10.46,20.47,5.73,29.81,46.94,93.87,47.18,23.77,20.93,93.44,56.51,20.28,0.09
1967,0,20.73,27.64,39.72,6.72,24.68,7.26,34.6,37.67,95.65,35.31,20.54,18.43,88,56.78,26.03,0.61
1968,0,18.4,17.23,29.3,5.61,16.98,5.05,32.16,50.32,75.98,30.54,16.19,24.93,69.16,47.2,12.74,0
1969,0,7.57,23.45,32.8,2.51,22.76,7.16,34.94,31.61,89.31,14.99,10.34,12.31,72.07,37.24,14.2,0
1970,0,8.41,16.66,32.88,2.11,15.38,7.59,27.35,45.59,69.76,24.64,14.16,25.95,57.97,42.11,9.79,1.03
1971,0,10.6,20.36,39.41,4.96,20.57,12.28,34.18,36.96,79.1,17.69,15.5,21.7,62.73,48.36,16.33,1.2
1972,0,12.44,29.03,45.86,5.21,30.63,20.45,45.11,38.18,93.82,13.54,15.71,19.24,74.99,57.95,16.69,0.03
1973,0,7.58,24.78,36.41,2.89,27.63,18.99,37.17,28.85,76.38,13.35,15.85,22.56,65.55,58.22,17.12,1.74
1974,0,3.2,14.11,24.89,4.6,15.56,16.21,25.59,24.62,52.3,13.39,14.32,30.48,49.68,55.3,11.93,0.35
1975,0,5.86,28.78,33.54,5.61,33.04,30.07,39.75,17.57,69.63,11.06,22.79,30.99,72.56,76.2,19.41,0.47
1976,0,2.7,30.53,37.56,6.81,33.62,36.75,39.28,9.8,58.41,7.43,26.32,36.14,72.18,83.05,18.38,0
1977,0,1.33,29.35,30.13,10.28,28.08,39.03,38.75,2.79,42.22,5.57,31.53,47.6,66.25,94.03,17.74,0
1978,0,0.1,29.81,37.29,12.58,22.9,49.3,43.54,0.64,32.71,9.38,41.28,64.08,62.03,95.78,19.35,0.21
1979,0,0.11,45.09,56,17.47,24.42,75.58,62.18,4.19,26.72,35.18,66.5,88.96,76.42,113.37,29.52,0.93
1980,1.82,0.19,48.39,51.16,19.59,19.03,87.06,65.36,13.12,25.33,60.1,79.66,113.41,83.47,122.67,34.77,0.5
1981,7.07,0,53.49,54.86,23.88,22.62,111.54,67.37,27.3,38.59,100.6,98.45,144.11,103.3,146.93,53.96,2.66
1982,24.8,44.67,44.95,180.78,12,35.77,113.94,132.16,138.14,189.21,162.3,166.26,88.68,206.42,295.87,256.63,136.38
1983,12.56,48.39,29.7,151.94,16.46,48.31,79.07,104.29,114.28,172.62,146.71,128.4,78.32,192.23,213.69,221.92,89.58
1984,0.41,51.87,31.25,105.34,19.53,51.98,56.07,63.81,91.59,157.09,117.43,75.09,50.99,178.31,156.68,157.64,31.03
1985,0.24,49.34,33.78,60.36,20.27,42.59,46.33,35.75,88.2,119.1,88.86,40.7,33.42,153.12,96.37,99.54,8.87
