ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
728,0,10.7,19.77,7.24,0.25,0.26,7.79,7.25,0,30.33,0,25.11,0,7.15,1.01,0,9.8,15.6,39.99,5.06,0,85.28
729,0,15.71,21.67,8.79,1.66,2.52,9.06,11.01,0,37.87,1.64,28.25,0,15,4.3,0.36,14.02,24.64,56.23,7.45,0,87.17
730,0,10.57,8.83,5.62,1.46,0,4.55,5.5,0,21.2,0.89,20.19,0,11.29,2.01,0,18.13,17.42,44.23,13.26,0,58.02
731,0,13.04,16.31,8.29,3.8,0.51,6.04,9.64,0,38.85,1.79,29.94,0,15.26,5.54,0,12.33,29.51,60.44,10.95,0,85.84
732,0.01,21.99,17.82,14.05,9.95,2.31,8.54,9.6,0.33,36.83,5.77,29.59,0,21.45,9.35,1.2,20.99,36.84,64.01,27.44,0,66.62
733,1.41,34.85,23,21.89,15.76,5.7,10.32,19.41,2.89,56.48,9.01,49.21,2.23,33.99,13.64,4.15,39.05,60.28,98.03,38.82,0.28,101
734,3.68,38.85,32.81,22.26,19.28,3.33,10.52,21.39,0.9,59.41,8.1,52.01,0.92,45.14,9.43,2.21,40.84,61.88,105.62,37.82,0.06,118.01
735,7.83,57.31,48.07,16.83,40.39,1.54,15.55,38.12,2.68,82.23,14.3,71.94,0.57,73.8,17.29,3.61,68.25,88.83,138.82,51.9,2.31,150.3
736,1.36,39.85,38.19,8.09,28.74,0.44,12.65,26.94,0,68.01,5.54,52.12,0,49.35,7.12,0.9,52.11,68.34,115.43,33.13,0.61,129.19
737,1.18,16.96,15.05,0.86,8.75,0,4.93,13.08,0,30.19,0.25,24.24,0,16.8,0.12,0,10.95,23.28,55.73,11.13,0,78.19
738,2.5,7.22,1.91,0.21,8.17,0,2.5,8.95,0,18.54,0,20.12,0,11.82,0,0,12.84,16.89,36.76,11.23,0,62.08
739,5.93,2.64,0.21,1.25,7.67,0,0.37,3.79,0,5.82,1.2,14.9,0,6.69,0.26,0,11.27,8.34,22.37,12.29,0,33.18
740,1.11,6,5.7,0.95,6,0,2.26,6,0,9.79,0.04,9.86,0,7.8,0.05,0,3.68,5.67,17.96,6.15,0,29.47
741,8.85,8.73,6.23,5.08,16.16,0,2.26,6.13,0.89,13.15,2.07,14.5,0,13.31,2.48,0.35,12.88,10.6,28.51,19.48,0,33.23
742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,2.9,1.6,0.99,0.43,2.14,0,0.84,1.51,0,2.64,0,2.07,0,3.01,0.83,0,1.54,1.14,5.53,3.88,0,6.8
744,3.21,3.68,3.83,3.34,6.06,0,1.15,6.44,0,6.1,0,7.07,0,5.12,0.4,0,2.25,3.78,13.02,6.62,0,17.2
745,2.51,2.68,3.58,3.82,5.96,0,2.79,4.41,0,4.81,0,12.43,0,4.2,0.59,0,3.18,3.82,12.33,8.3,0,26.94
746,0.25,0,2.4,0,2.27,0,0.08,1.14,0,0.81,0,4.71,0,0.85,0,0,0.14,1.89,3.41,2.1,0,11.71
747,5,1.02,4.33,5.36,5.82,0,2.16,1.96,0,1.54,0.41,4.12,0,3.54,1.52,0,2.41,1.22,5.44,4.85,0.34,5.31
748,3.66,0.77,0.45,5.5,4.09,0.11,1.82,0,0.01,0,0.11,1.85,0,0,0.59,0,2.19,0,0,2.42,0.43,1.98
749,5.51,4.54,4.53,9.32,8.2,0,4.22,3.25,0.04,3.82,0,6.03,0,4.21,0.37,0,1.91,3.55,10.37,8.26,0,11.79
750,95.17,78,83.44,124.81,107.47,13.65,76.82,57.93,33.24,43.27,10.13,74.91,8.19,65.51,21.62,1.56,33.9,69.81,108.83,92.84,25.74,114.23
751,44.86,36.5,47.22,62.64,72.51,5.91,41.37,46.31,12.13,35.81,1.6,51.15,1.5,40.72,10.74,0.13,6.27,36.97,68.57,55.63,12.24,82.07
752,81.34,60.61,53.32,99.04,112.14,8.09,69.33,48.63,15.77,32.78,4.85,54.97,2.25,46.82,10.76,0.25,15.88,38.45,74.42,75.54,18.14,82.2
753,27.1,24.08,24.44,38.37,52.2,4.85,32.25,15.61,4.97,5.46,7.86,23.26,1.52,9.47,0.51,0,14.74,8.07,17.62,31.23,4.48,28.74
754,62.58,36.66,48.1,65.26,89.75,14.09,60.25,39.41,22.26,21.72,8.18,51.02,1.77,36.75,0.64,0,18.66,39.47,55.51,60.03,18.8,76.16
755,103.69,57.99,77.93,125.98,164.43,25.78,109.65,62.13,42.07,26.79,20.16,82.23,5.8,59.09,1.57,0,42.34,67.89,100.63,112.83,47.21,128.33
756,73.46,59.59,90.29,112.06,129.31,22.14,101.75,76.42,35.79,54.23,11.62,95.45,3.68,70.74,14.7,0,18.31,84.67,99.94,87.86,39.64,136.29
757,89.27,66.3,136.72,164.57,178.64,41.04,140.34,101.02,75.3,67.21,45.96,133.91,7.16,95.11,49.39,0.23,36.12,116.68,138.45,120.83,57.2,165.16
758,81.19,57.39,138.33,145.58,165.27,38.84,130.66,92.63,64.22,64.64,37.82,125.6,6.54,85.61,50.11,0.06,34.75,118.15,129,113.31,57.35,154.78
759,51.95,53.34,118.87,135.74,132.79,26.29,111.98,94.52,50.03,64.04,35.18,127.88,5.65,87.22,36.69,0,16.61,118.63,110.11,99.95,55.89,170.22
760,0,0.25,21.96,2.07,0.79,3.01,5.48,7.38,1.37,6.46,3.97,18.47,0.46,0,0,0,6.91,1.11,9.58,0,3.59,61.07
761,0,0.61,33.41,4.48,0.88,7.97,8.58,8.38,1.9,16.31,1.73,20.34,0.15,0.13,0.02,0,10.76,0.95,10.38,0,4.88,94.02
762,0,0.87,30.06,11.28,1.81,7.03,9.91,7.61,2.74,12.08,0.02,16.57,0.13,1.38,0.47,0.02,11.58,0.78,15.12,0,5.48,93.78
763,0.2,2.59,35.91,19.53,3.22,7.66,13.16,11.34,8.41,15.88,1.58,21.04,1.08,3.44,2.45,0.56,14.73,4.29,26.92,1.1,7.16,102.89
764,0,0.48,24.92,10.41,0.92,5.18,9.45,6.35,0.73,10.46,0,16.65,0,0.53,0.19,0,10.32,1.25,16.82,0,1.63,71.97
765,0,1.16,40.17,15.1,3.31,12.09,14.46,13.47,1.14,19.86,0,20.63,0,0.56,0.17,0,22.5,0.74,30.76,0.04,2.9,105.92
766,0,0.28,25.06,11.74,1.02,7.76,11.96,8.19,0.29,15.85,0,17.78,0,1.05,0,0,15.18,0.97,24.77,0,0.57,95.39
767,0,0,14.12,6.74,0,2.12,9.25,2.2,0,9.78,0,23.19,0,0.38,0,0,11.09,1.47,19.54,0.31,0,74.89
768,0,1.28,23.21,10.53,1.3,3.24,12.8,3.48,0.32,16.05,0,29.09,0,0.05,0,0,15.74,3.14,37.87,1.26,0,87.76
769,0,0.35,22.51,7.26,0.15,2.26,9.58,5.29,0.03,14.87,0,29.23,0,0.16,0,0,12.97,3.4,29.31,0.27,0.19,83.59
770,0,1.6,29.46,12.83,0.64,3.48,10.7,6.38,1.51,23.83,0.49,36.39,0,1.33,0.29,0.29,26.54,7.18,46.5,2.42,0,95.54
771,0,0.44,18.73,7.49,0.47,0.92,6.17,5.71,1.39,15.74,0,28.95,0,0,0,0,17.51,5.73,31.65,5.01,0,71.51
772,0,3.46,24.25,13.11,1.04,2.29,12.67,5.18,0.02,26.63,0.05,31.18,0,1.1,0,0,18.35,6.38,41.14,0,0,82.55
773,0,1.85,15.08,8.61,0.73,1.06,8.2,4.53,0.22,14.55,0,17.39,0,0.66,0.08,0,7.11,2.58,23.46,0.17,0,47.5
774,0,5.05,20.87,11.42,1.66,1.7,10.03,7.24,0.87,22.63,0,20.86,0,1.82,0.33,0.03,10.17,4.65,31.76,0.32,0,61.12
775,0,4.32,19.56,7.62,0.69,2.04,10.33,4.55,0,22.37,0,20.16,0,0.96,0,0,5.88,4.39,27.78,0.06,0,63.93
776,0,4.21,17.63,8.28,3.3,0.85,6.75,5.46,0,18.75,0,22.54,0,1.51,0,0,3.27,3.6,23.59,0.08,0,61.62
777,0,9.38,26.31,10.27,4.11,2.31,14.22,11.33,0,33.83,0,23.89,0,2.55,0.75,0,4.27,6.69,40.2,0,0,80.27
778,0,6.81,18.33,5.69,0.51,1,9.96,6.65,0,26.78,0,21.25,0,1.68,0.13,0,3.65,7.05,30.15,1.01,0,71.08
779,0,9.47,23,7.64,0.66,0.9,9.37,5.57,0,30.53,0.24,22,0,5.03,1.17,0,6.95,10.99,35.5,4.64,0,79.93
780,0,11.34,18.23,8.94,1.11,1.08,7.72,10.27,0,34.68,0.63,21.98,0,6.2,1.84,0,8.14,16.3,42.99,2.89,0,79.92
781,0,9.52,13.29,3.33,1.15,1.12,6.83,9.07,0,32.8,0,22.23,0,3.83,0.36,0,3.92,14.61,40.86,1.62,0,77.41
782,0,11.63,9.23,8.22,1.9,1.18,6.25,5.85,0,24.07,0.56,16.39,0,9.34,2.15,0,7.98,15.86,38.05,7.98,0,48.82
783,0,1.81,1.39,1.67,0.48,0,0.8,1.1,0.13,4.53,0.8,4.87,0,0.78,0.59,0,2.89,4.66,8.75,5.79,0,15.44
784,0,7.59,5.99,3.22,2.3,0.05,3.23,3.88,0,15.34,0.04,10.1,0,7.67,1.2,0,6.91,15.34,26.9,9.02,0,32.63
785,0.75,6.86,4.52,1.58,2.26,0,0.87,5.05,0,15.08,0.08,12.92,0,3.74,0.34,0,10.03,15.24,25.19,13.95,0,46.8
786,0.87,5.69,3.78,4.69,1.86,0,0.96,3.17,0,7.95,0.6,13.32,0,10.5,0.82,0,8.67,10.66,21.09,17.71,0,27.35
787,3.57,6.22,3.8,2.73,7.01,0.21,1.69,5.26,0.05,8.89,3.92,15.63,0,8.76,2.93,0.81,15.21,15.95,26.34,23.27,0.53,34.33
788,10.57,32.02,30.35,25.64,30.65,2.12,15.16,30.56,2.02,44.68,14.59,64.9,0.1,45.49,17.84,2.46,64.82,62.83,101.39,57.3,0.58,116.08
789,5.07,29.5,30.23,10.05,19.78,0.6,11.05,24.58,1.35,48.31,7.86,48.41,0,33.64,8.41,0.67,38.51,46.17,87.98,30.23,0.55,108.45
790,3.5,11.13,9.15,3.1,8.93,0,3.41,15.44,0,27.45,0.71,24.79,0,20.79,0.83,0,13.2,22.69,48.48,14.31,0,79.88
791,5.38,14.75,13.45,5.42,16.95,0.06,5.5,17.72,0,28.19,2.79,27.52,0,20.47,1.62,0,15.05,22.73,50.56,18.52,0.13,84.17
792,13.47,10.4,8.67,8.16,14.55,0,4.64,10.38,0.12,17.15,3.31,23.05,0,11.22,1.6,0,11.88,17.37,33.68,27.19,0,57.16
793,6.83,2.71,0.76,1.41,10.66,0,0.34,4.84,0,5.93,0,12.15,0,2.71,0,0,8.68,5.1,16.78,17.82,0,27.92
794,0.11,0.43,0.78,1.61,5.69,0,0.24,1.94,0,1.16,0,2.6,0,0.8,0,0,0.67,0.73,3.56,6.89,0,10.33
795,1.23,0.29,0.03,0.83,0.26,0,0.26,0.69,0,0.96,0,5.34,0,1,0.11,0,0.8,1.41,3.45,4.21,0,10.34
796,3.05,4.79,6.4,4.84,10.76,0,1.78,12.55,0,11.46,0,19.06,0,8.68,0.57,0,5.23,6.89,28.76,15.42,0,52.52
797,0.92,4.76,5.06,2.41,6.82,0,2.12,8.01,0,7.59,0,13.29,0,6.83,0.13,0,0.41,6.53,16.15,7.7,0,30.9
798,6.39,2.39,2.74,6.68,8.61,0,2.79,3.22,0.38,2.13,0,11.24,0,2.73,0,0,3,3.18,8.42,10.64,0,17.95
799,4.56,1.32,0.63,7.64,10.06,0,3.67,0,0.51,0,0,2.5,0,0.06,0.6,0,4.22,0.55,1.32,6.16,0.07,5.98
800,16.89,12.48,13.45,24.27,26.74,0.69,13.32,8.84,4.27,6.06,2.28,15.73,0.26,9.9,1.21,0,6.63,10.46,17.74,19.12,2.06,21.38
801,18.5,17.37,19.02,31.41,31.03,3.88,19.52,11.62,9.06,6.88,1.58,14.99,1.16,9.89,4.43,0,12.06,14.49,20.54,24.66,6.5,24.29
802,20.44,9.71,18.63,27.21,27.9,4.28,19.64,9.93,7.29,6.85,3.37,15.94,2.37,8.88,5.15,0.19,10.32,12.1,18.8,23.27,4.77,21.18
803,47.87,42.89,51.39,72.83,78.74,9.93,56.78,43.93,19.94,35.93,5.72,55.21,3.13,38.37,8.82,0,15.17,40.96,71.98,63.04,13.03,81.51
804,29.72,23.08,25.88,41.31,49.76,3.04,36.61,22.11,5.87,11.37,3.16,20.7,1.3,17.73,3.17,0.43,6.95,17.4,25.9,32.8,7.18,39.22
805,36.32,36.53,40.81,51.42,63.06,8.59,43.41,33.86,11.35,23.66,4.7,43.46,1.8,35.9,4.01,1.19,9.18,26.89,47.75,44.72,13.7,59.25
806,31.74,13.65,29.17,25.13,40.52,4.17,31.29,27.51,11.6,17.28,0,31.43,0,22.03,0.17,0,1.57,19.76,31.92,21.71,6.27,38.55
807,61.04,33.73,54.92,74.59,95.53,11.86,72.8,55.87,27.1,34.23,1.25,62.24,0.83,49.15,0.82,0,7.23,48.68,71.93,58.83,23.72,90.39
808,81.52,72.18,89.49,146.98,151.98,31.12,124.86,85.61,49.84,43.9,20.71,101.35,11.17,67.58,12.84,0,37.8,87.14,95.73,107.98,43.17,145.75
809,57.27,33.09,86.29,90.77,106.87,22.08,83.15,63.61,39.04,45.9,11.91,92.05,1.38,61.57,24.04,0,12.67,75.83,81.05,58.93,35.34,107.73
810,59.2,36.31,97.83,99.85,119.17,23.42,89.64,69.53,44.46,49.94,17.91,102.16,1.17,69.1,32.54,0,18.04,85.09,92.82,68.11,41.32,114.34
811,46.2,33.72,88.92,96.57,102.1,18.84,92.29,72.43,39.48,47.7,24.62,103.62,2.54,63.29,22.29,0,8.38,81.06,78.56,65.65,37.38,121.87
812,0,0.06,25.1,0.61,2.02,4.86,6.68,4.99,1.16,9.48,8.53,20.71,3.06,0.04,0,0,9.35,0.87,4.56,0,1.89,70.04
813,0.34,2.3,37.91,2.14,3.52,7.66,9.67,10.13,4.39,17.26,9.67,24.45,1.99,0.16,1,0.2,15.04,2.85,10.56,0,6.4,92.34
814,0.1,0.55,19.18,0.99,1,1.84,3.35,5.76,0.78,6.71,9.98,19.59,0.52,0.22,0.28,0.46,8.49,0.89,8.6,0,1.42,57.5
815,0.13,1.22,31.6,3.63,2.1,4.93,7.03,7.46,2.14,14.6,1.2,17.95,0.63,0.58,0.72,0,11.4,1.39,11.02,0,1.87,81.05
816,0,1.82,29.37,5.89,3.3,6.93,5.47,8.68,2.58,12.27,0.68,18.17,0.58,1.18,2.41,0,14.5,2.47,16.14,0,1.38,89.45
817,0,0,4.29,3.01,0.04,0.67,0.86,0.36,0.2,0.37,0.04,14.64,0,0,0.1,0,2.22,0.25,4.44,0,0,44.34
818,0,1.26,21.77,11.64,1.89,3.07,6.97,8.53,1.66,10.72,0.6,16.18,0.21,2.72,1.12,0,10.03,2.05,17.32,0.04,1.69,75.96
819,0.1,1.86,19.47,8.49,3.45,5.18,6.72,5.96,1.13,11.42,0.19,11.55,0.25,3.73,0.91,0.18,12.84,2.24,19.82,0,2.58,63.08
820,0,0.13,25.31,9.88,1.81,8.86,12.97,7.98,0,14.7,0,18.39,0,0.05,0.21,0,14.63,1.06,22.64,0,0.11,95.67
821,0,1.06,24.76,9.73,0.99,4.95,10.75,5.25,0.06,16.15,0.06,19.46,0,0.75,0.1,0,14.09,2.32,27.2,0.04,0.29,87.41
822,0,1.9,31.36,11.74,2.17,5.86,11.7,8.36,0.07,21.15,0,25.31,0,1.02,0,0.22,19.81,4.44,39.7,0.57,1.43,90.75
823,0,0.06,22.07,10.68,1.01,3.31,11.12,4.06,0.04,15.47,0,25.81,0,0,0,0,14.36,3.68,27.7,0.03,0.09,85.63
824,0,0.54,27.51,14.4,0.58,1.82,12.58,4.52,0.3,23.27,0,30.8,0,0.11,0,0,14.87,5.76,31.94,0.07,0.09,83.79
825,0,2.25,27.44,19.06,1.58,2.6,10.74,10.98,0.52,25.64,0.15,27.94,0,1.46,0,0.95,19.68,8.04,40.87,1.2,2.29,84.55
826,0,5.51,29.14,14.42,1.77,4.9,12.27,7.91,0.22,28.89,0.25,28.89,0,2.51,0,0.35,18.2,6.11,45.81,0.73,0.07,78.69
827,0,5.21,27.95,15.99,2.86,2.96,12.55,6.96,0.03,28.52,0,26.42,0,2.42,0.03,0.1,14.03,4.17,42.69,0.06,0.15,78.8
828,0,6.59,23.06,16.55,3.98,2.7,10.66,8.59,2.3,26.15,0.74,22.08,0,4.78,0.07,0.61,13.05,4.95,39.56,3.26,0.94,65.78
829,0,1.42,5.18,3.84,0.84,0.45,3.31,1.52,0,8.25,0,5.29,0,0.51,0.14,0,2.7,0.85,8.22,0,0,31.72
830,0,2.37,5.88,4.24,1.28,1.2,2.8,1.89,0,10.74,0,6.77,0,1.21,0.41,0,2.14,0.84,11.03,0.15,0,28.42
831,0,6.37,12.37,8.91,2.23,2.11,6.23,5.35,0,20.31,0,13.77,0,4.12,0.82,0,5.01,2.99,25.18,0.77,0,47.68
832,0,7.12,12.8,9.83,1.52,1.73,6.33,8.21,0.03,21.46,0.94,14.88,0,5.03,0.86,0.11,5.65,7.65,31.98,3.54,0,61.81
833,0,10.47,21.19,12.08,2.74,2.07,8.86,7.9,0,34.87,0.77,19.82,0,7.04,1.78,0,6.22,10.93,46.44,6.33,0,72.6
834,0,9.61,17.55,10.35,3.55,0.72,8.72,9.5,0,36.52,0.31,21.95,0,4.09,1.04,0,4.16,14.88,42.5,1.71,0,80.45
835,0,7.97,9.79,5.83,1.18,1.39,5.62,7.7,0.03,25.31,1.41,21.15,0,2.69,1.29,0,4.96,13.6,36.09,4.13,0,71.71
836,0,4.9,4.4,2.82,1.5,0.59,3.37,5.41,0,24.37,0.57,19.88,0,0.8,1.61,0,2.84,13.25,35.01,1.69,0,64.78
837,0,14.22,12.81,9.74,6.59,2.62,4.12,10.82,0.11,33.06,1.98,25.67,0,8.34,3.88,0.94,7.77,25.04,55.39,7.75,0.33,79.6
838,0,8.68,6.18,2.82,4.11,0.01,2.81,9.16,0,27.28,0.05,20.61,0,2.23,0.72,0,1.75,22.14,40.16,6.99,0,70.45
839,0,11.52,6.82,2.21,6.39,0.42,4.46,10.82,0,28.84,3.11,21.47,0,5.7,3.37,0,7.31,25.53,55.36,15.09,0,65.94
840,0.39,11.71,8.05,4.57,6.63,0.59,2.82,8.78,0,24.38,3.51,22.16,0,12.66,3.46,0,13.01,24.54,51.02,24.38,0,61.37
841,3.34,21.77,12.91,7.25,13.45,1.84,10,17.89,0.51,38.84,5.31,36.31,0.05,26.02,10.88,0,29.84,43.95,78.24,39.75,0,85.72
842,12.07,0,0,1.82,3.55,0.17,1.76,0.15,0.32,0,5.31,12.49,0,0.74,0.3,0.26,22.48,6.26,6.1,34,0.04,22.52
843,6.91,13.42,10.09,7.08,15.06,0.49,6.02,12.36,0.65,22.37,7.32,29.34,0,15.67,6.36,0.82,21.07,29.11,45.14,32.84,0.15,52.78
844,3.04,13.66,6.93,2.94,10.08,0,5.69,13.45,0.08,19.76,4.12,21.7,0,12.59,4.02,0,15.22,22.53,47.66,19.93,0.34,53.83
845,3.61,13.79,8.95,5.7,10.16,0.11,6.76,14.05,0.07,21.23,3.91,23.56,0,16.47,2.76,0,15.6,25.51,43.82,21.46,0.26,58.73
846,1.21,8.67,6.22,3.66,9.01,0.2,3.25,15.22,0.06,17.85,1.74,23.95,0,9.84,1.55,0,6.37,14.05,41.85,11.6,0,68.84
847,4.06,3.53,1.56,2.42,4.48,0.1,1.9,4.91,0,6.12,1.58,9.81,0,4.95,1.02,0,5.41,6.07,15.54,8.15,0,22.61
848,4.81,5.75,4.07,3.67,10.81,0,3.18,7.99,0,10.67,0.47,16.87,0,5.79,0.55,0,4.24,7.85,28.4,13.33,0,45.14
849,3.46,5.3,7.23,3.69,12.38,0,3.62,11.16,0,11.84,0,21.41,0,7.61,0.65,0,1.24,6.1,33.57,14.44,0,57.17
850,0.21,3.99,5.9,2.25,6.63,0,1.85,7.15,0,7.81,0,14.95,0,5.35,0,0,2.15,5.29,16.68,9.23,0,35.66
851,0.52,5.15,10.24,3.59,7.26,0,2.62,13.45,0,12.22,0,18.34,0,6.82,0,0,0.82,10.64,24.9,9.34,0,49.58
852,1.23,2.08,5.68,3.16,3.97,0,0.95,3.99,0,3.36,0.12,8.23,0,3.1,0,0,0.87,4.29,8.34,5.39,0.15,18.24
853,2.43,0,0,4.32,2.88,0,0.41,0,0,0,0,3.58,0,0,0,0,0.59,0.44,1.89,6.44,0,1.59
854,7.56,8.62,7.91,22.25,30.11,0.5,12.56,6.48,2.15,4.22,0.99,14.07,0.8,5.54,1.45,0,9.44,6.81,13.51,21.19,0.58,22.72
855,3.14,2.07,3.23,6.02,9.15,0,2.1,3.74,0,2.77,0,3.97,0,2.2,0,0,0,3.25,6.15,5.28,0,10
856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,37.52,34.97,44.5,69.54,79.62,6.36,53.14,37.58,13.01,21.86,2.39,45.04,1.99,26.31,0.57,0,11.21,27.87,55.38,57.01,10.78,74.54
858,14.96,14.88,14.17,24.62,31.44,4.61,23.23,16.62,7.16,8.55,1.74,19,1.57,11.06,0.72,0.15,5.3,10.25,22.31,21.11,4.81,29.29
859,12.19,12.38,18.25,21.29,26.76,2.8,21.04,18.06,4.72,12.48,0.66,19.38,0.36,17.03,1,0,0.29,11.55,25.28,17.35,7,30.48
860,21.58,10.64,24.12,19.69,27.66,5.31,25.2,22.7,8.49,13.18,0.38,26.09,0.18,20.03,0.44,0.17,0.52,14.45,23.53,16.95,6.27,28.72
861,29.06,10.47,22.98,26.35,38.08,6.04,38.17,27.25,11.56,13.27,0,34.67,0.14,20.25,0,0,2.4,20.77,26.19,23.28,5.5,39.82
862,64.08,38.28,58.92,98.03,104.15,25.95,91.5,58.4,31.18,28.27,15.37,77.69,8.37,41.24,3.06,0,25.55,65.55,57.49,72.77,20.31,116.3
863,39.66,17.16,54.57,61.56,70.8,16.02,69.19,52.62,24.15,34.09,2.03,73.88,1.05,43.1,5.42,0,3.38,60.81,50.11,46.11,23.68,90.4
864,46.76,24.65,71.35,77.69,83.24,17.51,83.6,59.95,30.58,39.42,4.7,85.99,2.97,54.08,14.53,0,6.05,73.13,64.77,54.25,31.32,104.21
865,0.19,0.3,28.12,0.99,2.84,6.48,10.19,7.61,2.32,13.13,10.64,24.26,4.4,0.12,0.1,0.03,12.44,1.97,7.26,0,2.47,79.66
866,0.68,2.74,36.7,3.26,4.71,7.57,11.66,10.57,3.4,16.11,9.43,23.21,2.08,0.75,1.26,0.28,19.05,3.48,9.86,0,7.23,91.11
867,0.94,2.98,39.48,5.99,4.27,7.4,11.15,14.44,2.65,16.23,10.6,27.15,4.02,0.36,2.26,0.14,23.41,2.65,15.48,0.27,9.77,102.54
868,0.92,3.57,49.44,4.69,6.71,10.18,14.93,15.35,4.44,27.25,3.34,26.26,1.93,1.92,3.69,0.16,21.86,3.47,22.41,0,6.01,118.12
869,0,1.31,17.28,5.63,2.78,7.41,4.71,6.66,3.61,7.24,2.23,14.55,0.45,1.03,2.39,0,11.99,4.64,14.4,0.4,1.46,61.33
870,0,1.18,28.6,6.64,2.87,12.05,7.4,10.13,2.35,10.39,0.12,23.02,0.05,0.66,3.45,0,20.4,2.73,16.61,0,1.11,101.28
871,0,0.45,26.13,9.63,1.92,5.83,10.51,11.05,0.85,13.27,0,18.85,0,0.2,0.73,0,13.89,0.57,17.22,0,0.77,92.77
872,0,1.16,33.66,11.26,5.64,11.3,12.08,10.24,0.48,13.11,0.08,19.25,0.12,1.35,1.27,0,20.99,1.87,26.83,0,3.39,97.05
873,0,0.74,32.31,8.8,4.43,6.92,10.71,8.32,3.07,15.52,0.01,19.78,0,1.17,0.96,0.24,13.41,0.95,24.35,0,1.24,83.56
874,0,0.22,20.99,12.19,2.34,4.07,9.96,6.39,1.23,13.32,0.8,19.61,0,0.94,0.13,0,13.36,4.36,27.94,1.07,1.14,78.3
875,0,0.26,18.27,11.91,1.97,2.76,10.12,6.52,1.11,10.73,0.29,27.96,0,0,0,0.84,16.53,6.45,26.69,1.62,2.2,85.73
876,0,0.93,25.88,13.72,1.21,4.08,12.2,6.37,0.43,18.56,0,25.98,0,0,0.06,0,16.9,4.87,33.61,0.27,0.47,91.46
877,0,1.11,32.6,19.49,1.61,4.76,12.75,8.9,0.71,30.44,0.06,32.89,0,0.38,0.01,0,18.95,6.54,41.36,0.46,2.1,99.48
878,0,1.06,17.9,16.04,1.69,1.67,9.1,6.11,2.72,18.71,0.24,26.05,0,0.43,0,0.17,14.92,6.98,28.72,3.39,1.67,74.74
879,0,3.04,24.06,14.15,2.17,3.82,10.19,8.38,0.21,24.57,0.02,24.53,0,0.84,0,0,12.83,3.62,36.6,0.17,0,77.72
880,0,3.37,20.67,18.27,4.06,1.9,10.3,8.77,0.22,23.45,0,20.06,0,3.2,0,0.66,12,2.38,37.34,0.21,0.08,69.71
881,0,3.04,17.47,15.56,4.38,1.29,6.14,8.51,0.05,20.52,0,19.36,0,2.1,0.1,0.05,9.31,1.36,29.6,0.79,0.08,64.45
882,0,4.94,19.6,12.6,2.68,1.4,9.25,6.28,0,25.72,0,18.4,0,1.96,0,0,6.55,2.41,29.79,0,0,72.03
883,0,7.75,20.4,17.11,6.64,2.84,10.15,9.4,0,30.79,0,16.97,0,1.77,0.27,0.22,7.15,1.68,42.77,0.59,0,73.3
884,0,2.49,3.68,4.37,0.95,0.56,1.64,1.36,0,7.82,0,6.27,0,1.28,0.57,0,1.74,0.59,9.03,0.28,0,29.43
885,0,2.59,5.06,5.19,1.55,0.65,2.35,3.98,0,13.85,0.07,11.21,0,1.87,0.34,0,2.34,4.3,18.61,5.33,0,47.04
886,0.16,11.04,19.17,16.37,3.77,3.16,4.86,8.69,0.35,31.42,2,18.09,0,8.91,2.41,0.51,8.44,12.1,53.15,16.79,0,59.67
887,0,4.86,9.38,10.24,2.8,1.97,4.25,4.74,0,26.31,0,15.95,0,0.74,0.49,0,1.43,8.06,31.97,0.25,0,62.29
888,0,3.51,3.92,3.46,0.76,0.49,2.98,3.58,0,15.82,0.77,19.05,0,0.74,0.27,0,1.9,6.3,21.66,8.05,0,51.88
889,0,0.69,0.45,0.96,0.05,0,0.74,1.34,0,6.28,0,12.28,0,0,0.13,0,0.01,4.4,13.89,7.62,0,37.17
890,0,2.66,1.9,1.96,0.78,0.49,0.56,3.46,0,11.78,0,16.86,0,0.98,1.09,0,0.6,8.93,20.87,5.29,0,43.59
891,0,0.62,0,0,0,0,0,0.74,0,7.81,0,12.09,0,0.06,0,0,1.98,3.72,11.97,4.75,0,27.97
892,0.07,11.72,9.46,2.54,8.96,0.68,4.75,13.18,0,40.78,3.52,33.28,0.24,9.58,6.33,0,14.44,35.36,74.75,24.47,0,93.1
893,1.29,13.32,10.69,5.8,8.95,1.05,4.44,12.47,0,30.3,3.67,21.01,0.23,11.09,4.51,0,11.55,25.6,54.15,16.83,0,74.63
894,1.22,6.14,5.54,2.79,6.24,0.28,3.29,9.64,0,20.29,1.35,18.24,0.07,7.5,1.99,0,13.48,23.01,43.19,23.9,0,50.33
895,5.83,3.23,3.21,0,4.55,0,1.04,5.21,0.12,10.77,0.18,12.35,0,6.01,2.67,0,12.89,15.32,24.83,25.33,0,36.16
896,6.15,6.4,5.66,3.56,10.42,0.07,3.48,10.25,0,18.47,2.98,19.28,0,9.14,2.32,0,11.01,20.91,37.93,22.74,0.22,51.53
897,4.79,3.52,4.36,0,9.3,0,1.11,9.9,0,12.93,0.4,18,0,4.61,1.54,0,11.45,10.98,35.43,18.6,0,50.24
